"id","date","country","state","city","lat","lng","deaths","confirmed","tests","deaths_new","confirmed_new","tests_new","pop","pop_14","pop_15_64","pop_65","pop_age","pop_density","pop_death_rate"
"Italy|Toscana|NA",2020-03-24,"Italy","Toscana",NA,43.76923077,11.25588885,129,2699,15701,20,238,1850,3736968,0.125,0.622,0.252,46.8,159.75,0.0116
"Italy|Umbria|NA",2020-03-24,"Italy","Umbria",NA,43.10675841,12.38824698,19,648,4108,3,71,547,884640,0.127,0.621,0.252,46.7,104.47,0.0114
"Italy|Valle d'Aosta|NA",2020-03-24,"Italy","Valle d'Aosta",NA,45.73750286,7.320149366,19,400,1180,7,7,82,126202,0.134,0.631,0.235,45.9,38.89,0.0117
"Italy|Veneto|NA",2020-03-24,"Italy","Veneto",NA,45.43490485,12.33845213,216,5948,66178,24,443,5063,4905037,0.135,0.639,0.226,45.4,263.87,0.01
"Italy|Abruzzo|NA",2020-03-25,"Italy","Abruzzo",NA,42.35122196,13.39843823,52,813,4982,6,124,688,1315196,0.126,0.639,0.236,45.9,120.69,0.0112
"Italy|Basilicata|NA",2020-03-25,"Italy","Basilicata",NA,40.63947052,15.80514834,1,113,857,0,21,113,567118,0.121,0.653,0.226,45.5,57.38,0.0111
"Italy|Calabria|NA",2020-03-25,"Italy","Calabria",NA,38.90597598,16.59440194,11,351,5058,1,32,572,1956687,0.134,0.654,0.212,44.2,128.7,0.0101
"Italy|Campania|NA",2020-03-25,"Italy","Campania",NA,40.83956555,14.25084984,74,1199,6972,18,98,675,5826860,0.147,0.668,0.185,42.3,421.83,0.0092
"Italy|Emilia Romagna|NA",2020-03-25,"Italy","Emilia Romagna",NA,44.49436681,11.3417208,1077,10054,38045,92,800,4518,4452629,0.132,0.629,0.238,46.1,193.39,0.0112
"Italy|Friuli Venezia Giulia|NA",2020-03-25,"Italy","Friuli Venezia Giulia",NA,45.6494354,13.76813649,70,1139,9494,6,147,968,1215538,0.122,0.619,0.259,47.3,155.04,0.0119
"Italy|Lazio|NA",2020-03-25,"Italy","Lazio",NA,41.89277044,12.48366722,95,1901,20669,15,173,2298,5896693,0.135,0.651,0.214,44.8,319.34,0.0097
"Italy|Liguria|NA",2020-03-25,"Italy","Liguria",NA,44.41149315,8.9326992,254,2305,6602,23,189,610,1556981,0.113,0.603,0.284,48.8,290,0.0143
"Italy|Lombardia|NA",2020-03-25,"Italy","Lombardia",NA,45.46679409,9.190347404,4474,32346,81666,296,1643,4971,10036258,0.138,0.638,0.224,45,406.65,0.0099
"Italy|Marche|NA",2020-03-25,"Italy","Marche",NA,43.61675973,13.5188753,287,2934,7896,56,198,667,1531753,0.128,0.627,0.245,46.3,163.95,0.0112
"Italy|Molise|NA",2020-03-25,"Italy","Molise",NA,41.55774754,14.65916051,8,73,580,0,0,8,308493,0.115,0.643,0.242,46.5,70.32,0.0121
"Italy|P.A. Bolzano|NA",2020-03-25,"Italy","P.A. Bolzano",NA,46.49933453,11.35662422,43,858,6649,5,77,140,527750,0.158,0.647,0.194,42.6,68.21,0.0083
"Italy|P.A. Trento|NA",2020-03-25,"Italy","P.A. Trento",NA,46.06893511,11.12123097,74,1222,4114,18,112,402,539898,0.145,0.638,0.217,44.4,84.55,0.0093
"Italy|Piemonte|NA",2020-03-25,"Italy","Piemonte",NA,45.0732745,7.680687483,449,6024,16655,75,509,1186,4375865,0.126,0.622,0.253,46.8,171.9,0.0123
"Italy|Puglia|NA",2020-03-25,"Italy","Puglia",NA,41.12559576,16.86736689,48,1093,8223,4,88,878,4048242,0.133,0.65,0.217,44.4,207.39,0.0096
"Italy|Sardegna|NA",2020-03-25,"Italy","Sardegna",NA,39.21531192,9.110616306,18,442,3019,3,21,160,1648176,0.114,0.654,0.232,46.4,68.02,0.0099
"Italy|Sicilia|NA",2020-03-25,"Italy","Sicilia",NA,38.11569725,13.3623567,25,994,8312,5,148,1142,5026989,0.14,0.652,0.208,43.7,193.67,0.0104
"Italy|Toscana|NA",2020-03-25,"Italy","Toscana",NA,43.76923077,11.25588885,142,2972,17868,13,273,2167,3736968,0.125,0.622,0.252,46.8,159.75,0.0116
"Italy|Umbria|NA",2020-03-25,"Italy","Umbria",NA,43.10675841,12.38824698,19,710,4707,0,62,599,884640,0.127,0.621,0.252,46.7,104.47,0.0114
"Italy|Valle d'Aosta|NA",2020-03-25,"Italy","Valle d'Aosta",NA,45.73750286,7.320149366,24,401,1200,5,1,20,126202,0.134,0.631,0.235,45.9,38.89,0.0117
"Italy|Veneto|NA",2020-03-25,"Italy","Veneto",NA,45.43490485,12.33845213,258,6442,70877,42,494,4699,4905037,0.135,0.639,0.226,45.4,263.87,0.01
"Italy|Abruzzo|NA",2020-03-26,"Italy","Abruzzo",NA,42.35122196,13.39843823,63,946,5488,11,133,506,1315196,0.126,0.639,0.236,45.9,120.69,0.0112
"Italy|Basilicata|NA",2020-03-26,"Italy","Basilicata",NA,40.63947052,15.80514834,1,134,1046,0,21,189,567118,0.121,0.653,0.226,45.5,57.38,0.0111
"Italy|Calabria|NA",2020-03-26,"Italy","Calabria",NA,38.90597598,16.59440194,14,393,5933,3,42,875,1956687,0.134,0.654,0.212,44.2,128.7,0.0101
"Italy|Campania|NA",2020-03-26,"Italy","Campania",NA,40.83956555,14.25084984,83,1310,8346,9,111,1374,5826860,0.147,0.668,0.185,42.3,421.83,0.0092
"Italy|Emilia Romagna|NA",2020-03-26,"Italy","Emilia Romagna",NA,44.49436681,11.3417208,1174,10816,42395,97,762,4350,4452629,0.132,0.629,0.238,46.1,193.39,0.0112
"Italy|Friuli Venezia Giulia|NA",2020-03-26,"Italy","Friuli Venezia Giulia",NA,45.6494354,13.76813649,72,1223,10721,2,84,1227,1215538,0.122,0.619,0.259,47.3,155.04,0.0119
"Italy|Lazio|NA",2020-03-26,"Italy","Lazio",NA,41.89277044,12.48366722,106,2096,22771,11,195,2102,5896693,0.135,0.651,0.214,44.8,319.34,0.0097
"Italy|Liguria|NA",2020-03-26,"Italy","Liguria",NA,44.41149315,8.9326992,280,2567,7304,26,262,702,1556981,0.113,0.603,0.284,48.8,290,0.0143
"Italy|Lombardia|NA",2020-03-26,"Italy","Lombardia",NA,45.46679409,9.190347404,4861,34889,87713,387,2543,6047,10036258,0.138,0.638,0.224,45,406.65,0.0099
"Italy|Marche|NA",2020-03-26,"Italy","Marche",NA,43.61675973,13.5188753,310,3114,8623,23,180,727,1531753,0.128,0.627,0.245,46.3,163.95,0.0112
"Italy|Molise|NA",2020-03-26,"Italy","Molise",NA,41.55774754,14.65916051,8,103,670,0,30,90,308493,0.115,0.643,0.242,46.5,70.32,0.0121
"Italy|P.A. Bolzano|NA",2020-03-26,"Italy","P.A. Bolzano",NA,46.49933453,11.35662422,48,906,7744,5,48,1095,527750,0.158,0.647,0.194,42.6,68.21,0.0083
"Italy|P.A. Trento|NA",2020-03-26,"Italy","P.A. Trento",NA,46.06893511,11.12123097,86,1297,4600,12,75,486,539898,0.145,0.638,0.217,44.4,84.55,0.0093
"Italy|Piemonte|NA",2020-03-26,"Italy","Piemonte",NA,45.0732745,7.680687483,449,6534,18054,0,510,1399,4375865,0.126,0.622,0.253,46.8,171.9,0.0123
"Italy|Puglia|NA",2020-03-26,"Italy","Puglia",NA,41.12559576,16.86736689,65,1182,9191,17,89,968,4048242,0.133,0.65,0.217,44.4,207.39,0.0096
"Italy|Sardegna|NA",2020-03-26,"Italy","Sardegna",NA,39.21531192,9.110616306,19,494,3461,1,52,442,1648176,0.114,0.654,0.232,46.4,68.02,0.0099
"Italy|Sicilia|NA",2020-03-26,"Italy","Sicilia",NA,38.11569725,13.3623567,33,1164,9658,8,170,1346,5026989,0.14,0.652,0.208,43.7,193.67,0.0104
"Italy|Toscana|NA",2020-03-26,"Italy","Toscana",NA,43.76923077,11.25588885,158,3226,20952,16,254,3084,3736968,0.125,0.622,0.252,46.8,159.75,0.0116
"Italy|Umbria|NA",2020-03-26,"Italy","Umbria",NA,43.10675841,12.38824698,20,802,5428,1,92,721,884640,0.127,0.621,0.252,46.7,104.47,0.0114
"Italy|Valle d'Aosta|NA",2020-03-26,"Italy","Valle d'Aosta",NA,45.73750286,7.320149366,28,408,1203,4,7,3,126202,0.134,0.631,0.235,45.9,38.89,0.0117
"Italy|Veneto|NA",2020-03-26,"Italy","Veneto",NA,45.43490485,12.33845213,287,6935,79759,29,493,8882,4905037,0.135,0.639,0.226,45.4,263.87,0.01
"Italy|Abruzzo|NA",2020-03-27,"Italy","Abruzzo",NA,42.35122196,13.39843823,68,1017,6109,5,71,621,1315196,0.126,0.639,0.236,45.9,120.69,0.0112
"Italy|Basilicata|NA",2020-03-27,"Italy","Basilicata",NA,40.63947052,15.80514834,3,151,1254,2,17,208,567118,0.121,0.653,0.226,45.5,57.38,0.0111
"Italy|Calabria|NA",2020-03-27,"Italy","Calabria",NA,38.90597598,16.59440194,18,494,6901,4,101,968,1956687,0.134,0.654,0.212,44.2,128.7,0.0101
"Italy|Campania|NA",2020-03-27,"Italy","Campania",NA,40.83956555,14.25084984,98,1454,9613,15,144,1267,5826860,0.147,0.668,0.185,42.3,421.83,0.0092
"Italy|Emilia Romagna|NA",2020-03-27,"Italy","Emilia Romagna",NA,44.49436681,11.3417208,1267,11588,47798,93,772,5403,4452629,0.132,0.629,0.238,46.1,193.39,0.0112
"Italy|Friuli Venezia Giulia|NA",2020-03-27,"Italy","Friuli Venezia Giulia",NA,45.6494354,13.76813649,76,1317,11841,4,94,1120,1215538,0.122,0.619,0.259,47.3,155.04,0.0119
"Italy|Lazio|NA",2020-03-27,"Italy","Lazio",NA,41.89277044,12.48366722,118,2295,24106,12,199,1335,5896693,0.135,0.651,0.214,44.8,319.34,0.0097
"Italy|Liguria|NA",2020-03-27,"Italy","Liguria",NA,44.41149315,8.9326992,331,2696,7804,51,129,500,1556981,0.113,0.603,0.284,48.8,290,0.0143
"Italy|Lombardia|NA",2020-03-27,"Italy","Lombardia",NA,45.46679409,9.190347404,5402,37298,95860,541,2409,8147,10036258,0.138,0.638,0.224,45,406.65,0.0099
"Italy|Marche|NA",2020-03-27,"Italy","Marche",NA,43.61675973,13.5188753,336,3196,9060,26,82,437,1531753,0.128,0.627,0.245,46.3,163.95,0.0112
"Italy|Molise|NA",2020-03-27,"Italy","Molise",NA,41.55774754,14.65916051,9,109,710,1,6,40,308493,0.115,0.643,0.242,46.5,70.32,0.0121
"Italy|P.A. Bolzano|NA",2020-03-27,"Italy","P.A. Bolzano",NA,46.49933453,11.35662422,60,1003,8520,12,97,776,527750,0.158,0.647,0.194,42.6,68.21,0.0083
"Italy|P.A. Trento|NA",2020-03-27,"Italy","P.A. Trento",NA,46.06893511,11.12123097,102,1391,4923,16,94,323,539898,0.145,0.638,0.217,44.4,84.55,0.0093
"Italy|Piemonte|NA",2020-03-27,"Italy","Piemonte",NA,45.0732745,7.680687483,569,7092,19705,120,558,1651,4375865,0.126,0.622,0.253,46.8,171.9,0.0123
"Italy|Puglia|NA",2020-03-27,"Italy","Puglia",NA,41.12559576,16.86736689,69,1334,10233,4,152,1042,4048242,0.133,0.65,0.217,44.4,207.39,0.0096
"Italy|Sardegna|NA",2020-03-27,"Italy","Sardegna",NA,39.21531192,9.110616306,21,530,3801,2,36,340,1648176,0.114,0.654,0.232,46.4,68.02,0.0099
"Italy|Sicilia|NA",2020-03-27,"Italy","Sicilia",NA,38.11569725,13.3623567,39,1250,11079,6,86,1421,5026989,0.14,0.652,0.208,43.7,193.67,0.0104
"Italy|Toscana|NA",2020-03-27,"Italy","Toscana",NA,43.76923077,11.25588885,177,3450,23746,19,224,2794,3736968,0.125,0.622,0.252,46.8,159.75,0.0116
"Italy|Umbria|NA",2020-03-27,"Italy","Umbria",NA,43.10675841,12.38824698,21,884,6137,1,82,709,884640,0.127,0.621,0.252,46.7,104.47,0.0114
"Italy|Valle d'Aosta|NA",2020-03-27,"Italy","Valle d'Aosta",NA,45.73750286,7.320149366,37,452,1252,9,44,49,126202,0.134,0.631,0.235,45.9,38.89,0.0117
"Italy|Veneto|NA",2020-03-27,"Italy","Veneto",NA,45.43490485,12.33845213,313,7497,83627,26,562,3868,4905037,0.135,0.639,0.226,45.4,263.87,0.01
